date,sentiment,rating,count,frequent words
03/28/2017,2.2845261481284953,1.913989912397133,3767,"{u'amaon': 658, u'google': 168, u'alexa': 173, u'awesome': 146, u'echo': 1740, u'april': 1013, u'bestsellersgive': 164, u'black': 153, u'uk': 238, u'smart': 124}"
03/29/2017,2.367095716198128,2.6874163319946454,2988,"{u'prime': 138, u'amaon': 534, u'alexa': 149, u'amaonecho': 158, u'lean': 235, u'free': 263, u'echo': 526, u'bestsellersgive': 147, u'black': 153, u'alexapowered': 295}"
03/30/2017,2.3860246346555365,2.3903966597077244,2395,"{u'amaon': 582, u'alexa': 160, u'matrix': 199, u'amaonecho': 237, u'awesome': 125, u'free': 98, u'echo': 491, u'bestsellersgive': 137, u'black': 194, u'digital': 98}"
03/31/2017,2.4094199123127464,2.457069784435513,2737,"{u'amaon': 681, u'alexa': 215, u'amaonecho': 227, u'awesome': 176, u'commercial': 90, u'echo': 676, u'bestsellersgive': 200, u'un': 132, u'black': 234, u'useful': 100}"
04/01/2017,2.3312828225806483,2.4576612903225805,2480,"{u'prime': 154, u'amaon': 796, u'amaonecho': 175, u'commercial': 257, u'free': 87, u'echo': 568, u'april': 104, u'black': 211, u'digital': 83, u'ioe': 151}"
04/02/2017,2.3662306024096376,2.4457831325301207,415,"{u'amaon': 136, u'ibms': 15, u'amaonecho': 56, u'watsonalexa': 15, u'commercial': 42, u'free': 14, u'echo': 88, u'black': 50, u'digital': 13, u'new': 21}"
04/06/2017,2.322147064989517,2.279874213836478,954,"{u'amaon': 416, u'portable': 195, u'amaonecho': 37, u'limited': 63, u'unlimited': 44, u'free': 22, u'alert': 57, u'cant': 26, u'black': 43, u'echo': 398}"
04/07/2017,2.411901012769712,2.7741083223249667,2271,"{u'rt': 95, u'amaon': 672, u'usa': 88, u'amaonecho': 183, u'free': 94, u'echo': 530, u'black': 171, u'digital': 95, u'usb': 86, u'more': 159}"
04/08/2017,2.330768625678124,2.918173598553345,2212,"{u'prime': 166, u'amaon': 581, u'amaonecho': 202, u'amaona': 143, u'echo': 329, u'nuestra': 115, u'un': 148, u'black': 174, u'digital': 93, u'ioe': 161}"
04/09/2017,2.3654834782608716,2.135869565217391,1840,"{u'amaon': 331, u'usa': 55, u'alexa': 55, u'usb': 55, u'amaonecho': 174, u'free': 63, u'echo': 289, u'black': 179, u'digital': 66, u'new': 145}"
04/10/2017,2.4011332653061244,2.4612244897959186,2450,"{u'prime': 185, u'amaon': 506, u'helpful': 275, u'amaonecho': 174, u'free': 81, u'echo': 343, u'un': 109, u'black': 178, u'ioe': 180, u'cool': 183}"
04/11/2017,2.3247821000000046,2.09,2000,"{u'amaon': 500, u'usa': 73, u'usb': 73, u'amaonecho': 210, u'digital': 81, u'free': 90, u'echo': 435, u'black': 184, u'simplest': 177, u'new': 84}"
04/12/2017,2.3437361943319863,2.880566801619433,2470,"{u'prime': 194, u'amaon': 715, u'usb': 69, u'amaonecho': 253, u'i': 229, u'free': 78, u'echo': 375, u'black': 179, u'digital': 73, u'ioe': 185}"
04/13/2017,2.385993471452646,3.0233678631655025,4151,"{u'amaon': 766, u'noise': 217, u'echos': 160, u'echo': 525, u'farfield': 120, u'other': 978, u'black': 172, u'excellent': 944, u'hu': 217, u'more': 116}"
04/14/2017,2.367190041493781,2.0352697095435683,2410,"{u'amaon': 449, u'third': 161, u'free': 107, u'echo': 547, u'farfield': 242, u'secret': 191, u'black': 167, u'digital': 100, u'more': 119, u'first': 208}"
04/15/2017,2.296999247365786,2.7521324636226794,1993,"{u'prime': 169, u'amaon': 446, u'usa': 80, u'top': 105, u'lean': 133, u'free': 80, u'echo': 405, u'black': 210, u'ioe': 145, u'alexapowered': 159}"
04/16/2017,2.357149642857142,2.604166666666667,1680,"{u'amaon': 290, u'shot': 148, u'usb': 52, u'usa': 52, u'win': 148, u'free': 58, u'echo': 428, u'black': 179, u'digital': 65, u'new': 66}"
04/17/2017,2.29185240190686,2.3945727906123944,2727,"{u'prime': 184, u'amaon': 655, u'shot': 108, u'win': 108, u'echo': 508, u'black': 195, u'digital': 101, u'alexa': 99, u'new': 111, u'ioe': 177}"
04/18/2017,2.2981193710118513,2.324521422060164,2194,"{u'amaon': 485, u'short': 119, u'alexa': 56, u'amaonecho': 61, u'free': 181, u'echo': 358, u'black': 309, u'digital': 60, u'amp': 136, u'more': 76}"
04/19/2017,2.2466436111111125,2.196759259259259,2160,"{u'amaon': 632, u'short': 119, u'del': 55, u'free': 137, u'echo': 300, u'black': 284, u'follow': 57, u'amp': 139, u'nicehq': 57, u'more': 68}"
04/20/2017,2.2796296000000025,2.4635294117647057,2125,"{u'amaon': 422, u'alexa': 32, u'amaonecho': 39, u'free': 30, u'echo': 532, u'black': 187, u'new': 69, u'amp': 42, u'smart': 30, u'more': 52}"
04/21/2017,2.3042094630116483,2.484040555764176,2663,"{u'prime': 159, u'amaon': 655, u'google': 82, u'portable': 74, u'free': 80, u'echo': 407, u'better': 84, u'black': 201, u'new': 466, u'ioe': 151}"
04/22/2017,2.4467169566977,3.065560501821125,2471,"{u'rt': 38, u'amaon': 654, u'google': 70, u'echo': 345, u'other': 672, u'black': 226, u'smart': 54, u'new': 132, u'microsoft': 240, u'best': 191}"
04/23/2017,2.4418683755404635,2.8752316244595426,1619,"{u'amaon': 238, u'alexa': 47, u'echo': 266, u'demande': 25, u'other': 35, u'black': 197, u'une': 25, u'new': 105, u'usine': 25, u'smart': 86}"
04/24/2017,2.330272970960537,2.133283693224125,1343,"{u'amaon': 378, u'own': 33, u'alexa': 52, u'i': 32, u'echo': 299, u'black': 198, u'innovative': 115, u'new': 73, u'tech': 29, u'smart': 41}"
