date,sentiment,rating,count,frequent words
03/30/2017,2.157764516129032,2.4193548387096775,31,"{u'el': 3, u'dial': 8, u'menschtechnologieraum': 2, u'frank': 2, u'una': 4, u'un': 3, u'sich': 2, u'mundial': 3, u'microsoft': 14, u'microsoftsupportformicrosoft': 2}"
03/31/2017,2.156547619047619,2.142857142857143,21,"{u'dial': 2, u'remedial': 3, u'office365': 1, u'personal': 1, u'httpstcow7o8mdnjr0dial': 1, u'dynamic': 1, u'most': 3, u'new': 3, u'microsoft': 17, u'directdial': 1}"
04/01/2017,2.230376923076923,0.7692307692307693,13,"{u'sett': 2, u'global': 1, u'menschtechnologieraum': 2, u'nivel': 1, u'personal': 1, u'politique': 1, u'surfacedial': 5, u'unsere': 2, u'sich': 2, u'microsoft': 6}"
04/02/2017,2.091066666666667,1.6666666666666665,3,"{u'dial': 2, u'windows10': 1, u'surfacedial': 1, u'internet': 2, u'ipadpro': 1, u'microsoft': 1}"
04/06/2017,2.2183625,3.125,8,"{u'nivel': 2, u'olhardigital': 1, u'dominao': 1, u'inpersonal': 1, u'defin': 1, u'mundial': 3, u'fastcompany': 1, u'microsoft': 6, u'con': 2}"
04/07/2017,2.120004166666667,3.125,24,"{u'dial': 1, u'unin': 4, u'tra': 2, u'al': 4, u'coredial': 2, u'un': 2, u'new': 2, u'retail': 1, u'fastcompany': 4, u'microsoft': 19}"
04/08/2017,2.3827475000000002,3.875,40,"{u'dial': 6, u'unin': 1, u'i': 1, u'avec': 1, u'youtube': 2, u'al': 1, u'new': 1, u'dialmicrosoft': 1, u'fastcompany': 28, u'microsoft': 43}"
04/09/2017,2.5106,5.0,1,"{u'fastcompany': 1, u'microsoft': 2}"
04/10/2017,2.4453808314087757,4.630484988452656,433,"{u'dial': 388, u'djay': 96, u'pro': 95, u'digital': 6, u'surfacedial': 8, u'tech': 11, u'new': 30, u'useful': 98, u'unique': 12, u'microsoft': 307}"
04/11/2017,2.262577142857143,4.0,70,"{u'dial': 43, u'useful': 5, u'djay': 6, u'pro': 6, u'apps': 3, u'update': 5, u'permite': 3, u'office365': 3, u'new': 16, u'microsoft': 55}"
04/12/2017,2.1097703703703705,3.1481481481481484,54,"{u'load': 4, u'em': 1, u'dial': 30, u'httpstcoamjibltty': 4, u'olhardigital': 1, u'win98': 1, u'new': 15, u'unique': 3, u'microsoft': 41, u'directdial': 2}"
04/13/2017,2.169764,2.4,25,"{u'em': 2, u'dial': 7, u'batterylife': 2, u'olhardigital': 2, u'i': 2, u'chrome': 2, u'new': 3, u'unique': 3, u'microsoft': 21, u'first': 3}"
04/14/2017,2.11909,4.375,40,"{u'rt': 2, u'pre': 1, u'dial': 24, u'mondial': 2, u'uksopro': 12, u'touch': 12, u'new': 12, u'unique': 2, u'microsoft': 31, u'italian': 2}"
04/15/2017,1.9361333333333333,2.5,12,"{u'dial': 4, u'unin': 1, u'personal': 1, u'technical': 2, u'al': 1, u'shitty': 1, u'ppt': 1, u'new': 2, u'fastcompany': 1, u'microsoft': 12}"
04/16/2017,2.0271714285714286,3.2142857142857144,14,"{u'rt': 1, u'dial': 8, u'est': 2, u'la': 2, u'httpstcoebwxtivfp': 1, u'much': 1, u'new': 6, u'microsoft': 13, u'cool': 1}"
04/17/2017,2.2567238095238094,3.0952380952380953,21,"{u'em': 1, u'dial': 9, u'awesome': 1, u'cruada': 1, u'ryen': 1, u'il': 1, u'new': 4, u'unique': 3, u'microsoft': 20, u'directdial': 2}"
04/18/2017,2.1294583333333335,2.2222222222222223,36,"{u'dial': 2, u'en': 1, u'old': 1, u'microsoft': 34, u'il': 2, u'new': 4, u'flexible': 8, u'standard': 2, u'scorable': 8, u'crm': 10}"
04/19/2017,2.0013032786885248,3.442622950819672,61,"{u'dial': 19, u'strategic': 4, u'uksopro': 18, u'online': 4, u'touch': 18, u'flexible': 2, u'directdial': 2, u'microsoft': 56, u'msa': 5, u'crm': 7}"
04/20/2017,2.1008142857142857,2.5,42,"{u'dial': 12, u'olhardigital': 3, u'premiere': 2, u'strategic': 2, u'uma': 2, u'online': 2, u'new': 2, u'wadial': 3, u'microsoft': 41, u'alignment': 2}"
04/21/2017,2.1831916666666666,4.027777777777778,36,"{u'dial': 4, u'remedial': 3, u'olhardigital': 4, u'format': 3, u'update': 12, u'cortana': 2, u'uk': 3, u'new': 3, u'alert': 2, u'microsoft': 19}"
04/22/2017,2.1664666666666665,2.916666666666667,12,"{u'justdial': 1, u'htc': 2, u'wala': 1, u'laptop': 1, u'surfacepro4': 1, u'conferena': 1, u'strategic': 1, u'touch': 2, u'microsoft': 10, u'cloud': 1}"
04/23/2017,2.2005,2.142857142857143,7,"{u'el': 1, u'old': 1, u'nunca': 1, u'earlier': 1, u'excel': 1, u'related': 1, u'amusicvideoaday': 1, u'msi': 1, u'straight': 1, u'microsoft': 6}"
04/24/2017,2.0178884955752214,4.646017699115045,113,"{u'rt': 96, u'par': 1, u'elordenmundial': 96, u'surfacedial': 2, u'creative': 2, u'new': 3, u'las': 192, u'microsoft': 108, u'standard': 2, u'tecnolgicas': 96}"
