date,sentiment,rating,count,frequent words
03/27/2017,2.127775241125076,0.6165732464778064,19803,"{u'andromeda': 830, u'i': 436, u'live': 386, u'masseffect': 879, u'bad': 427, u'un': 420, u'mass': 691, u'uk': 565, u'amp': 364, u'new': 1029}"
03/28/2017,2.109722679855137,0.39295173233879255,18501,"{u'rt': 3006, u'andromeda': 624, u'free': 454, u'psn': 393, u'masseffect': 888, u'live': 390, u'un': 2072, u'mass': 470, u'new': 862, u'amp': 474}"
03/29/2017,2.1662612187127515,0.42647497020262215,13424,"{u'rt': 688, u'andromeda': 691, u'i': 354, u'youtube': 283, u'masseffect': 752, u'un': 2202, u'mass': 447, u'amp': 303, u'ps4live': 313, u'new': 493}"
03/30/2017,2.180584773218146,0.3484142321245879,17594,"{u'andromeda': 805, u'masseffect': 694, u'tbh': 1160, u'live': 374, u'un': 1617, u'mass': 406, u'facial': 1367, u'amp': 424, u'fun': 1178, u'new': 697}"
03/31/2017,2.15784850239797,0.5976834675594969,11051,"{u'rt': 292, u'andromeda': 701, u'i': 338, u'masseffect': 348, u'live': 266, u'un': 951, u'mass': 261, u'amp': 277, u'ps4live': 250, u'new': 633}"
04/01/2017,2.1659356753197834,0.6334650112866818,10632,"{u'full': 313, u'andromeda': 439, u'last': 433, u'youtube': 292, u'masseffect': 634, u'un': 751, u'mass': 290, u'amp': 568, u'ps4live': 277, u'new': 655}"
04/02/2017,2.163105007907222,0.6615709014233,1897,"{u'andromeda': 123, u'facial': 57, u'amp': 59, u'i': 56, u'masseffect': 94, u'un': 88, u'human': 65, u'new': 77, u'ps4live': 63, u'last': 83}"
04/06/2017,2.1407321436538025,0.9312960071380771,4483,"{u'rt': 151, u'huge': 222, u'major': 162, u'andromeda': 480, u'many': 131, u'better': 123, u'masseffect': 163, u'live': 294, u'biggest': 135, u'new': 297}"
04/07/2017,2.0879269516111183,0.5353781419554866,9031,"{u'andromeda': 775, u'i': 282, u'youtube': 233, u'update': 176, u'masseffect': 267, u'live': 192, u'un': 275, u'mass': 177, u'ps4live': 173, u'new': 517}"
04/08/2017,2.0350284507785688,0.9732119292689365,7578,"{u'andromeda': 339, u'i': 451, u'phenomenal': 323, u'youtube': 231, u'masseffect': 225, u'live': 141, u'un': 327, u'mass': 148, u'ps4live': 210, u'new': 277}"
04/09/2017,2.0895215317433653,0.6029559959690964,5954,"{u'andromeda': 348, u'i': 163, u'gustado': 128, u'youtube': 175, u'masseffect': 171, u'live': 112, u'un': 274, u'mass': 135, u'ps4live': 166, u'new': 220}"
04/10/2017,2.113788381013266,0.4930477864791433,6257,"{u'andromeda': 429, u'i': 141, u'youtube': 149, u'masseffect': 167, u'live': 127, u'un': 173, u'mass': 160, u'ps4live': 150, u'new': 251, u'latest': 174}"
04/11/2017,2.1016077534468773,0.41768045417680455,6165,"{u'andromeda': 316, u'i': 126, u'youtube': 167, u'masseffect': 153, u'live': 118, u'un': 203, u'mass': 221, u'ps4live': 101, u'new': 261, u'latest': 92}"
04/12/2017,2.10916709272097,0.45060658578856155,4616,"{u'andromeda': 326, u'i': 177, u'much': 118, u'youtube': 149, u'masseffect': 111, u'live': 105, u'un': 133, u'mass': 217, u'ps4live': 115, u'new': 169}"
04/13/2017,2.1230204232049443,0.47551117451260105,4206,"{u'andromeda': 214, u'i': 126, u'youtube': 135, u'masseffect': 123, u'live': 138, u'un': 150, u'mass': 172, u'ps4live': 95, u'new': 206, u'first': 89}"
04/14/2017,2.1379836411609494,0.5131926121372031,3790,"{u'rt': 57, u'andromeda': 254, u'i': 112, u'youtube': 121, u'masseffect': 117, u'live': 79, u'un': 120, u'mass': 152, u'ps4live': 97, u'new': 138}"
04/15/2017,2.123064351439596,0.5639655684179281,3369,"{u'ich': 57, u'andromeda': 177, u'i': 111, u'youtube': 121, u'masseffect': 117, u'live': 85, u'un': 127, u'mass': 95, u'ps4live': 111, u'new': 111}"
04/16/2017,2.0918241620518803,0.4444768289128534,3431,"{u'andromeda': 176, u'i': 90, u'youtube': 134, u'masseffect': 88, u'un': 149, u'mass': 103, u'ps4live': 108, u'new': 142, u'procedural': 67, u'con': 71}"
04/17/2017,2.1244657866666663,0.536,3750,"{u'andromeda': 223, u'last': 58, u'i': 77, u'youtube': 163, u'masseffect': 134, u'remnant': 71, u'un': 149, u'mass': 119, u'ps4live': 120, u'new': 134}"
04/18/2017,2.1210501693002257,0.47686230248306993,3544,"{u'andromeda': 196, u'i': 89, u'youtube': 135, u'masseffect': 126, u'live': 102, u'un': 118, u'mass': 103, u'ps4live': 82, u'new': 116, u'final': 106}"
04/19/2017,2.1253502764127754,0.4499385749385749,3256,"{u'andromeda': 173, u'i': 78, u'youtube': 106, u'masseffect': 126, u'live': 114, u'un': 127, u'mass': 119, u'une': 78, u'ps4live': 80, u'new': 93}"
04/20/2017,2.1168692941952507,0.5013192612137203,3032,"{u'andromeda': 142, u'una': 86, u'i': 73, u'youtube': 121, u'masseffect': 97, u'live': 71, u'un': 111, u'mass': 143, u'ps4live': 93, u'new': 97}"
04/21/2017,2.1099040142095915,0.5026642984014209,2815,"{u'ich': 46, u'andromeda': 188, u'i': 57, u'youtube': 121, u'masseffect': 97, u'live': 72, u'un': 129, u'mass': 90, u'ps4live': 74, u'new': 134}"
04/22/2017,2.112548842592593,0.41666666666666663,2592,"{u'rt': 175, u'andromeda': 168, u'i': 122, u'youtube': 70, u'masseffect': 106, u'un': 97, u'mass': 77, u'new': 65, u'ps4live': 85, u'nexuspoctek': 76}"
04/23/2017,2.0805848030018765,0.4709193245778612,2665,"{u'rt': 83, u'andromeda': 143, u'youtube': 75, u'um': 65, u'masseffect': 97, u'un': 95, u'mass': 74, u'ps4live': 83, u'new': 121, u'deluxe': 151}"
04/24/2017,2.1011496751137098,0.35737491877842753,3078,"{u'andromeda': 242, u'i': 70, u'youtube': 107, u'honest': 114, u'ps4live': 70, u'un': 87, u'mass': 129, u'english': 77, u'wantedvideosnow': 110, u'new': 268}"
